"air_temperature","sea_temperature","station"
11.68,11.219,M3
11.68,11.215,M3
11.484,11.215,M3
11.24,11.228,M3
11.094,11.235,M3
11.289,11.237,M3
11.045,11.246,M3
11.094,11.245,M3
11.094,11.245,M3
10.752,11.241,M3
10.85,11.241,M3
10.996,11.239,M3
11.143,11.235,M3
11.094,11.226,M3
11.24,11.219,M3
11.045,11.213,M3
10.41,11.223,M3
10.654,11.219,M3
10.508,11.226,M3
10.605,11.241,M3
10.605,11.263,M3
10.898,11.257,M3
10.508,11.261,M3
10.752,11.252,M3
10.898,11.241,M3
11.191,11.237,M3
11.191,11.235,M3
11.045,11.226,M3
10.752,11.206,M3
10.361,11.162,M3
10.215,11.146,M3
10.068,11.155,M3
9.873,11.151,M3
9.58,11.16,M3
9.385,11.155,M3
8.555,11.155,M3
9.385,11.149,M3
9.385,11.146,M3
8.555,11.147,M3
8.457,11.157,M3
8.262,11.166,M3
9.092,11.171,M3
8.848,11.175,M3
7.773,11.18,M3
8.799,11.184,M3
6.797,11.175,M3
8.457,11.195,M3
9.287,11.204,M3
8.945,11.212,M3
9.629,11.21,M3
9.482,11.206,M3
8.896,11.193,M3
8.408,11.173,M3
8.311,11.173,M3
7.969,11.173,M3
7.92,11.153,M3
7.969,11.142,M3
7.969,11.129,M3
7.92,11.135,M3
7.871,11.118,M3
7.676,11.122,M3
7.578,11.124,M3
7.578,11.127,M3
7.725,11.111,M3
7.725,11.113,M3
7.48,11.111,M3
7.871,11.118,M3
8.066,11.131,M3
7.969,11.153,M3
8.164,11.166,M3
8.262,11.193,M3
8.506,11.202,M3
8.555,11.208,M3
8.115,11.215,M3
8.018,11.217,M3
7.969,11.197,M3
8.115,11.177,M3
8.018,11.18,M3
8.018,11.166,M3
7.871,11.142,M3
7.48,11.147,M3
7.822,11.131,M3
7.822,11.125,M3
7.822,11.107,M3
7.627,11.104,M3
7.48,11.105,M3
7.48,11.083,M3
7.529,11.076,M3
7.676,11.094,M3
8.018,11.091,M3
8.213,11.116,M3
8.359,11.131,M3
8.701,11.179,M3
8.945,11.204,M3
9.092,11.234,M3
8.994,11.246,M3
9.092,11.243,M3
9.189,11.226,M3
9.385,11.212,M3
9.629,11.184,M3
9.629,11.158,M3
9.824,11.157,M3
9.971,11.146,M3
10.117,11.133,M3
10.166,11.129,M3
10.41,11.129,M3
10.605,11.135,M3
10.752,11.125,M3
10.801,11.129,M3
10.898,11.12,M3
10.947,11.115,M3
10.996,11.1,M3
10.996,11.087,M3
10.557,11.076,M3
10.557,11.063,M3
10.996,11.054,M3
10.605,11.052,M3
10.752,11.045,M3
10.85,11.047,M3
10.654,11.045,M3
10.752,11.076,M3
10.947,11.072,M3
10.703,11.069,M3
10.85,11.067,M3
10.557,11.069,M3
10.508,11.069,M3
10.996,11.061,M3
11.045,11.052,M3
11.094,11.049,M3
11.094,11.039,M3
11.045,11.023,M3
10.947,11.017,M3
10.996,11.006,M3
11.094,10.99,M3
10.459,10.984,M3
10.068,10.99,M3
10.313,11.003,M3
10.703,10.974,M3
11.045,10.955,M3
11.289,10.961,M3
10.508,10.963,M3
11.289,10.959,M3
11.582,10.968,M3
11.875,10.994,M3
11.875,11.01,M3
11.875,11.014,M3
11.777,11.027,M3
11.729,11.039,M3
11.631,11.032,M3
11.582,11.041,M3
11.582,11.043,M3
11.582,11.043,M3
11.582,11.041,M3
11.533,11.041,M3
11.338,11.043,M3
11.338,11.043,M3
11.387,11.041,M3
11.045,11.039,M3
11.24,11.039,M3
10.752,11.045,M3
10.85,11.054,M3
10.801,11.078,M3
10.947,11.129,M3
10.654,11.164,M3
10.703,11.237,M3
11.094,11.417,M3
10.85,11.462,M3
11.191,11.45,M3
10.996,11.578,M3
10.85,11.567,M3
10.801,11.539,M3
10.947,11.519,M3
10.654,11.497,M3
10.654,11.486,M3
10.654,11.492,M3
10.703,11.495,M3
11.143,11.503,M3
11.094,11.497,M3
11.143,11.512,M3
11.289,11.512,M3
11.338,11.503,M3
11.24,11.461,M3
11.338,11.413,M3
11.582,11.411,M3
11.68,11.451,M3
12.07,11.563,M3
12.217,11.651,M3
12.412,11.77,M3
12.51,11.808,M3
12.607,11.858,M3
12.607,11.882,M3
12.559,11.891,M3
12.168,11.849,M3
12.217,11.829,M3
12.168,11.807,M3
12.168,11.785,M3
12.217,11.755,M3
12.266,11.757,M3
12.217,11.744,M3
12.119,11.761,M3
12.119,11.755,M3
12.168,11.721,M3
12.07,11.678,M3
12.021,11.653,M3
11.924,11.625,M3
11.729,11.614,M3
11.777,11.618,M3
11.924,11.624,M3
11.973,11.64,M3
12.021,11.633,M3
12.021,11.616,M3
11.777,11.613,M3
11.729,11.598,M3
11.729,11.603,M3
11.777,11.611,M3
11.875,11.609,M3
11.973,11.598,M3
11.973,11.602,M3
11.924,11.6,M3
11.875,11.594,M3
11.484,11.591,M3
11.387,11.596,M3
11.338,11.598,M3
11.484,11.598,M3
11.777,11.596,M3
11.582,11.583,M3
11.484,11.558,M3
11.436,11.532,M3
11.484,11.528,M3
11.533,11.536,M3
11.68,11.558,M3
11.729,11.611,M3
11.924,11.7,M3
12.021,11.783,M3
12.07,11.86,M3
12.314,11.944,M3
12.314,12.001,M3
12.266,12.079,M3
12.217,12.092,M3
12.217,12.072,M3
11.973,12.059,M3
11.826,12.037,M3
11.826,11.981,M3
11.777,11.951,M3
11.826,11.918,M3
11.826,11.858,M3
11.777,11.805,M3
11.826,11.786,M3
11.826,11.777,M3
11.777,11.75,M3
11.826,11.71,M3
11.924,11.719,M3
12.119,11.711,M3
12.168,11.697,M3
12.314,11.73,M3
12.314,11.743,M3
12.266,11.75,M3
12.363,11.746,M3
12.461,11.779,M3
12.119,11.755,M3
11.729,11.721,M3
11.631,11.728,M3
11.631,11.755,M3
11.68,11.777,M3
11.729,11.763,M3
11.777,11.755,M3
11.777,11.746,M3
11.582,11.73,M3
11.582,11.754,M3
11.631,11.772,M3
11.533,11.765,M3
11.484,11.748,M3
11.631,11.741,M3
11.826,11.733,M3
12.021,11.743,M3
11.191,11.754,M3
11.68,11.774,M3
11.68,11.783,M3
10.02,11.783,M3
10.117,11.783,M3
10.068,11.799,M3
11.191,11.814,M3
11.191,11.799,M3
9.971,11.728,M3
10.215,11.719,M3
10.264,11.71,M3
10.068,11.711,M3
10.068,11.704,M3
10.02,11.693,M3
9.678,11.675,M3
9.141,11.682,M3
9.678,11.667,M3
9.141,11.638,M3
8.896,11.644,M3
9.189,11.609,M3
7.773,11.598,M3
9.043,11.622,M3
9.238,11.611,M3
9.971,11.614,M3
9.873,11.631,M3
9.922,11.682,M3
9.873,11.717,M3
9.727,11.724,M3
9.58,11.711,M3
9.678,11.706,M3
10.264,11.697,M3
10.215,11.704,M3
10.117,11.689,M3
10.215,11.675,M3
8.799,11.656,M3
9.141,11.649,M3
7.969,11.622,M3
9.189,11.609,M3
8.652,11.585,M3
8.652,11.578,M3
8.604,11.572,M3
8.652,11.591,M3
8.896,11.591,M3
9.238,11.585,M3
9.629,11.589,M3
9.727,11.596,M3
10.166,11.622,M3
10.557,11.66,M3
10.41,11.671,M3
10.117,11.697,M3
10.557,11.743,M3
10.654,11.776,M3
10.703,11.785,M3
10.752,11.812,M3
10.752,11.794,M3
10.654,11.763,M3
10.508,11.743,M3
10.41,11.73,M3
10.264,11.711,M3
10.215,11.699,M3
10.068,11.682,M3
9.971,11.671,M3
9.922,11.664,M3
9.824,11.658,M3
9.971,11.666,M3
10.068,11.658,M3
10.117,11.647,M3
10.215,11.664,M3
10.361,11.662,M3
10.557,11.675,M3
10.703,11.669,M3
10.752,11.669,M3
10.85,11.66,M3
10.752,11.655,M3
10.459,11.651,M3
10.459,11.653,M3
10.361,11.651,M3
10.654,11.655,M3
10.752,11.66,M3
10.947,11.611,M3
11.045,11.598,M3
11.045,11.598,M3
10.947,11.6,M3
10.313,11.596,M3
10.996,11.596,M3
10.166,11.6,M3
9.971,11.607,M3
10.02,11.603,M3
10.557,11.611,M3
10.947,11.669,M3
11.094,11.673,M3
11.582,11.688,M3
11.533,11.666,M3
11.387,11.68,M3
11.338,11.686,M3
11.387,11.706,M3
11.338,11.695,M3
11.387,11.677,M3
11.289,11.642,M3
11.191,11.625,M3
11.143,11.622,M3
11.191,11.613,M3
11.143,11.594,M3
11.387,11.585,M3
11.533,11.585,M3
11.68,11.583,M3
11.631,11.581,M3
11.533,11.583,M3
11.533,11.581,M3
11.484,11.578,M3
11.338,11.581,M3
11.289,11.581,M3
11.24,11.589,M3
11.338,11.6,M3
11.338,11.609,M3
11.826,11.633,M3
11.826,11.667,M3
11.68,11.686,M3
11.729,11.677,M3
11.68,11.669,M3
12.217,11.667,M3
11.973,11.656,M3
12.412,11.635,M3
12.412,11.618,M3
12.021,11.611,M3
12.461,11.603,M3
11.924,11.607,M3
11.924,11.613,M3
12.314,11.622,M3
12.168,11.631,M3
12.217,11.633,M3
11.924,11.625,M3
11.484,11.618,M3
11.387,11.607,M3
11.289,11.602,M3
11.191,11.607,M3
10.947,11.613,M3
10.85,11.631,M3
10.85,11.699,M3
11.094,11.761,M3
11.045,11.83,M3
11.387,11.902,M3
11.875,11.979,M3
11.973,11.968,M3
11.973,11.938,M3
11.533,11.935,M3
11.24,11.915,M3
11.338,11.893,M3
11.631,11.874,M3
11.68,11.893,M3
11.924,11.891,M3
12.168,11.893,M3
12.021,11.9,M3
12.07,11.891,M3
12.07,11.854,M3
11.875,11.801,M3
11.631,11.772,M3
11.338,11.754,M3
11.289,11.708,M3
11.191,11.684,M3
11.045,11.691,M3
10.898,11.728,M3
10.41,11.757,M3
10.557,11.763,M3
11.191,11.79,M3
11.338,11.776,M3
10.996,11.768,M3
11.191,11.777,M3
11.338,11.772,M3
11.143,11.774,M3
11.094,11.776,M3
11.191,11.766,M3
11.289,11.752,M3
11.484,11.744,M3
11.436,11.73,M3
11.387,11.722,M3
11.289,11.715,M3
10.703,11.715,M3
11.094,11.702,M3
11.094,11.704,M3
11.094,11.706,M3
11.094,11.704,M3
11.191,11.708,M3
11.24,11.708,M3
11.436,11.717,M3
11.484,11.73,M3
11.582,11.757,M3
11.582,11.786,M3
11.582,11.786,M3
11.338,11.797,M3
11.289,11.788,M3
11.094,11.781,M3
10.996,11.763,M3
11.191,11.744,M3
11.143,11.737,M3
11.191,11.73,M3
11.191,11.719,M3
11.24,11.717,M3
10.996,11.717,M3
10.801,11.711,M3
10.752,11.706,M3
10.703,11.704,M3
10.898,11.686,M3
10.947,11.706,M3
11.094,11.71,M3
11.24,11.717,M3
11.436,11.726,M3
11.631,11.743,M3
11.68,11.772,M3
11.68,11.786,M3
11.729,11.827,M3
11.826,11.854,M3
11.68,11.834,M3
11.289,11.816,M3
11.24,11.803,M3
11.143,11.794,M3
11.045,11.796,M3
11.143,11.785,M3
11.143,11.763,M3
10.947,11.733,M3
10.85,11.717,M3
10.752,11.711,M3
10.801,11.726,M3
10.947,11.739,M3
11.24,11.735,M3
11.68,11.741,M3
11.777,11.755,M3
11.826,11.792,M3
11.777,11.805,M3
11.777,11.84,M3
11.729,11.845,M3
11.777,11.852,M3
11.631,11.873,M3
11.533,11.871,M3
11.533,11.865,M3
11.436,11.854,M3
11.338,11.851,M3
11.191,11.849,M3
11.143,11.841,M3
11.143,11.84,M3
11.191,11.858,M3
11.094,11.856,M3
10.898,11.838,M3
10.752,11.825,M3
10.557,11.812,M3
10.605,11.812,M3
10.752,11.827,M3
10.703,11.841,M3
10.85,11.86,M3
10.947,11.887,M3
10.898,11.944,M3
11.045,12.021,M3
11.191,12.156,M3
11.533,12.213,M3
11.777,12.316,M3
11.777,12.44,M3
11.777,12.473,M3
11.533,12.523,M3
11.289,12.519,M3
11.094,12.466,M3
11.045,12.431,M3
10.996,12.393,M3
10.85,12.361,M3
10.752,12.307,M3
10.654,12.235,M3
10.654,12.2,M3
10.557,12.112,M3
10.557,12.105,M3
10.557,12.043,M3
10.801,12.072,M3
10.85,12.03,M3
11.143,12.015,M3
11.338,12.014,M3
11.436,12.107,M3
11.533,12.215,M3
11.777,12.312,M3
11.777,12.448,M3
11.68,12.458,M3
11.826,12.603,M3
11.777,12.766,M3
11.68,12.751,M3
11.533,12.79,M3
11.24,12.647,M3
11.24,12.651,M3
11.24,12.596,M3
11.24,12.607,M3
11.191,12.59,M3
11.191,12.605,M3
11.191,12.579,M3
11.094,12.57,M3
11.045,12.491,M3
11.143,12.482,M3
11.191,12.457,M3
11.191,12.413,M3
11.338,12.438,M3
11.533,12.433,M3
11.631,12.391,M3
11.826,12.416,M3
12.021,12.446,M3
12.266,12.578,M3
12.412,12.665,M3
12.51,12.74,M3
12.314,12.77,M3
12.266,12.656,M3
12.266,12.629,M3
12.021,12.634,M3
11.875,12.583,M3
11.924,12.576,M3
12.07,12.594,M3
12.119,12.629,M3
12.07,12.605,M3
12.07,12.601,M3
12.021,12.623,M3
12.168,12.607,M3
12.217,12.581,M3
12.07,12.515,M3
12.07,12.458,M3
12.021,12.484,M3
12.021,12.475,M3
11.924,12.479,M3
12.119,12.501,M3
12.266,12.532,M3
12.461,12.589,M3
12.412,12.64,M3
12.559,12.645,M3
12.656,12.647,M3
12.803,12.671,M3
12.607,12.678,M3
12.461,12.673,M3
12.559,12.7,M3
12.363,12.675,M3
12.314,12.665,M3
12.217,12.665,M3
12.168,12.66,M3
12.217,12.66,M3
11.338,12.66,M3
11.582,12.634,M3
11.582,12.603,M3
10.898,12.57,M3
10.801,12.539,M3
11.338,12.513,M3
11.24,12.51,M3
11.484,12.532,M3
11.582,12.539,M3
11.631,12.532,M3
11.68,12.546,M3
11.826,12.585,M3
12.021,12.689,M3
12.168,12.762,M3
12.07,12.762,M3
12.168,12.792,M3
12.266,12.823,M3
12.168,12.859,M3
12.217,12.825,M3
12.119,12.816,M3
12.07,12.828,M3
12.119,12.775,M3
12.119,12.806,M3
12.07,12.746,M3
12.314,12.755,M3
12.119,12.731,M3
12.168,12.746,M3
12.07,12.74,M3
12.021,12.711,M3
11.924,12.673,M3
11.729,12.623,M3
12.021,12.645,M3
12.266,12.673,M3
12.314,12.722,M3
12.314,12.77,M3
12.314,12.854,M3
12.51,12.957,M3
12.656,12.975,M3
12.803,13.152,M3
12.412,13.191,M3
12.607,13.321,M3
12.852,13.295,M3
12.607,13.229,M3
12.607,13.178,M3
12.705,13.098,M3
12.656,12.995,M3
12.607,12.914,M3
12.607,13.03,M3
12.559,12.971,M3
12.412,12.938,M3
12.363,12.891,M3
11.777,12.845,M3
11.631,12.83,M3
12.266,12.858,M3
11.631,12.863,M3
12.021,12.861,M3
12.119,12.867,M3
12.461,12.876,M3
12.363,12.902,M3
12.217,12.887,M3
12.021,12.909,M3
12.217,12.9,M3
12.266,12.977,M3
12.266,13.032,M3
12.363,13.059,M3
12.363,13.046,M3
12.266,13.055,M3
12.363,13.054,M3
12.412,13.032,M3
12.461,13.006,M3
12.021,12.973,M3
12.607,12.969,M3
12.803,12.999,M3
13.193,13.057,M3
13.389,13.11,M3
13.389,13.224,M3
13.291,13.24,M3
12.9,13.229,M3
13.193,13.224,M3
13.291,13.196,M3
13.34,13.202,M3
13.389,13.18,M3
13.535,13.107,M3
13.438,13.105,M3
13.486,13.116,M3
13.486,13.129,M3
13.584,13.136,M3
13.633,13.14,M3
13.682,13.178,M3
13.682,13.196,M3
13.73,13.213,M3
13.682,13.207,M3
13.682,13.222,M3
13.584,13.251,M3
13.633,13.281,M3
13.389,13.297,M3
13.096,13.306,M3
12.998,13.257,M3
12.9,13.231,M3
12.803,13.222,M3
11.924,13.218,M3
11.729,13.204,M3
11.582,13.2,M3
11.289,13.187,M3
11.338,13.184,M3
10.996,13.178,M3
11.289,13.204,M3
11.533,13.275,M3
11.436,13.35,M3
11.289,13.431,M3
11.826,13.398,M3
12.217,13.451,M3
12.607,13.493,M3
12.461,13.495,M3
12.754,13.508,M3
12.9,13.467,M3
13.193,13.493,M3
13.145,13.444,M3
13.145,13.431,M3
13.34,13.429,M3
13.34,13.403,M3
13.291,13.374,M3
13.34,13.372,M3
12.803,13.365,M3
12.314,13.356,M3
12.656,13.348,M3
13.145,13.343,M3
13.438,13.339,M3
13.389,13.341,M3
13.486,13.345,M3
13.438,13.347,M3
13.584,13.354,M3
13.73,13.359,M3
13.34,13.358,M3
13.682,13.396,M3
13.535,13.434,M3
13.73,13.456,M3
13.633,13.451,M3
13.633,13.444,M3
13.633,13.385,M3
13.584,13.365,M3
13.535,13.339,M3
13.535,13.297,M3
13.584,13.275,M3
13.584,13.251,M3
13.486,13.231,M3
13.438,13.193,M3
13.389,13.174,M3
13.389,13.156,M3
13.193,13.145,M3
13.242,13.109,M3
13.047,13.098,M3
13.145,13.076,M3
13.34,13.083,M3
13.34,13.026,M3
13.584,13.05,M3
13.73,13.011,M3
13.73,12.958,M3
13.486,12.946,M3
13.682,12.964,M3
13.291,12.966,M3
13.291,12.955,M3
13.096,12.913,M3
13.145,12.865,M3
13.145,12.83,M3
13.145,12.786,M3
12.998,12.729,M3
13.096,12.684,M3
12.998,12.708,M3
12.998,12.735,M3
12.852,12.753,M3
12.705,12.751,M3
12.754,12.742,M3
12.217,12.709,M3
12.705,12.693,M3
12.803,12.68,M3
12.998,12.691,M3
13.096,12.713,M3
13.145,12.748,M3
13.291,12.761,M3
13.34,12.803,M3
13.34,12.808,M3
13.34,12.81,M3
12.705,12.812,M3
11.924,12.806,M3
12.461,12.817,M3
12.119,12.808,M3
12.461,12.783,M3
11.875,12.75,M3
12.363,12.773,M3
12.363,12.704,M3
12.266,12.598,M3
11.875,12.572,M3
12.07,12.559,M3
11.924,12.523,M3
11.924,12.501,M3
12.119,12.519,M3
12.168,12.537,M3
11.68,12.559,M3
12.217,12.594,M3
12.559,12.684,M3
12.559,12.7,M3
12.461,12.684,M3
12.217,12.664,M3
12.412,12.658,M3
12.461,12.631,M3
12.412,12.634,M3
12.363,12.645,M3
12.266,12.636,M3
12.168,12.638,M3
12.168,12.631,M3
12.217,12.616,M3
12.119,12.605,M3
12.314,12.62,M3
12.217,12.605,M3
12.266,12.59,M3
12.363,12.587,M3
11.875,12.567,M3
11.191,12.572,M3
12.021,12.599,M3
11.533,12.64,M3
12.656,12.651,M3
12.656,12.651,M3
12.607,12.669,M3
10.996,12.654,M3
12.803,12.658,M3
12.705,12.654,M3
12.852,12.653,M3
12.754,12.656,M3
12.803,12.647,M3
12.754,12.64,M3
12.656,12.636,M3
12.705,12.636,M3
12.705,12.64,M3
12.705,12.634,M3
12.656,12.618,M3
12.705,12.57,M3
12.754,12.55,M3
12.803,12.537,M3
12.852,12.532,M3
12.803,12.528,M3
12.754,12.537,M3
12.949,12.567,M3
12.998,12.585,M3
13.047,12.616,M3
13.096,12.638,M3
13.34,12.658,M3
13.34,12.682,M3
13.34,12.706,M3
13.34,12.755,M3
13.389,12.79,M3
13.34,12.843,M3
13.291,12.828,M3
13.096,12.874,M3
13.047,12.865,M3
12.852,12.849,M3
12.705,12.867,M3
12.656,12.87,M3
12.754,12.856,M3
12.656,12.849,M3
12.656,12.834,M3
12.705,12.792,M3
12.656,12.731,M3
12.51,12.697,M3
12.412,12.667,M3
12.412,12.642,M3
12.607,12.711,M3
12.705,12.74,M3
12.852,12.812,M3
13.096,12.94,M3
13.34,13.07,M3
13.438,13.27,M3
13.438,13.486,M3
13.682,13.497,M3
13.73,13.938,M3
13.73,13.852,M3
13.877,13.889,M3
14.268,14.057,M3
13.682,14.017,M3
13.438,13.832,M3
13.291,13.786,M3
13.193,13.905,M3
12.998,13.911,M3
12.852,13.841,M3
12.705,14.059,M3
12.705,13.887,M3
12.51,13.781,M3
12.314,13.553,M3
12.314,13.466,M3
12.656,13.317,M3
12.363,13.359,M3
12.363,13.38,M3
12.51,13.325,M3
12.998,13.293,M3
12.705,13.374,M3
12.852,13.412,M3
12.852,13.409,M3
12.998,13.401,M3
12.998,13.326,M3
12.9,13.328,M3
12.998,13.348,M3
12.998,13.332,M3
13.096,13.312,M3
13.242,13.288,M3
13.34,13.282,M3
13.438,13.259,M3
13.633,13.22,M3
13.682,13.154,M3
13.682,13.143,M3
13.877,13.151,M3
13.73,13.145,M3
13.682,13.037,M3
13.633,12.988,M3
13.682,12.986,M3
13.779,13.019,M3
13.877,13.063,M3
13.975,13.109,M3
14.072,13.193,M3
14.121,13.266,M3
14.072,13.292,M3
14.219,13.337,M3
14.072,13.359,M3
13.975,13.314,M3
13.975,13.334,M3
14.023,13.271,M3
14.072,13.207,M3
13.975,13.178,M3
13.633,13.136,M3
13.73,13.163,M3
13.975,13.138,M3
14.17,13.173,M3
14.072,13.109,M3
13.828,12.968,M3
13.535,12.927,M3
13.438,12.878,M3
13.535,12.816,M3
13.486,12.788,M3
13.486,12.823,M3
13.486,12.861,M3
13.535,12.858,M3
13.389,12.87,M3
13.389,12.916,M3
13.682,12.964,M3
13.633,12.993,M3
13.633,13.011,M3
13.389,12.997,M3
11.289,12.975,M3
13.096,12.947,M3
11.387,12.881,M3
12.314,12.865,M3
12.803,12.827,M3
12.607,12.783,M3
12.852,12.795,M3
12.852,12.795,M3
12.754,12.779,M3
12.656,12.768,M3
12.705,12.761,M3
12.803,12.755,M3
12.852,12.742,M3
13.047,12.739,M3
13.291,12.731,M3
13.486,12.722,M3
13.584,12.72,M3
13.535,12.711,M3
13.389,12.717,M3
12.119,12.72,M3
12.461,12.72,M3
12.803,12.74,M3
13.34,12.733,M3
12.754,12.709,M3
12.412,12.667,M3
12.705,12.638,M3
12.998,12.643,M3
12.9,12.643,M3
12.852,12.643,M3
12.705,12.643,M3
12.656,12.634,M3
12.705,12.62,M3
12.656,12.618,M3
12.656,12.607,M3
12.656,12.605,M3
12.803,13.266,M3
12.705,13.281,M3
12.754,13.264,M3
12.217,13.224,M3
12.217,13.213,M3
12.363,13.198,M3
12.461,13.191,M3
12.852,13.184,M3
12.998,13.169,M3
13.096,13.163,M3
12.998,13.154,M3
12.9,13.138,M3
12.852,13.112,M3
13.096,13.094,M3
12.705,13.077,M3
12.852,13.063,M3
13.145,13.054,M3
13.438,13.07,M3
13.34,13.059,M3
13.535,13.079,M3
13.34,13.085,M3
13.291,13.099,M3
13.633,13.14,M3
13.682,13.169,M3
13.73,13.185,M3
13.584,13.196,M3
12.705,13.187,M3
12.949,13.185,M3
13.389,13.18,M3
13.486,13.174,M3
13.389,13.169,M3
13.438,13.165,M3
13.535,13.163,M3
13.584,13.16,M3
13.584,13.154,M3
13.73,13.145,M3
13.535,13.14,M3
13.584,13.136,M3
13.584,13.138,M3
13.682,13.136,M3
13.682,13.129,M3
13.73,13.129,M3
13.633,13.132,M3
13.584,13.123,M3
13.389,13.134,M3
13.438,13.134,M3
13.535,13.145,M3
13.486,13.158,M3
13.584,13.174,M3
13.389,13.189,M3
13.047,13.207,M3
12.949,13.211,M3
12.998,13.202,M3
12.998,13.2,M3
12.754,13.2,M3
12.559,13.196,M3
12.461,13.191,M3
12.363,13.185,M3
12.168,13.174,M3
11.973,13.167,M3
11.924,13.147,M3
12.607,13.154,M3
12.607,13.206,M3
12.949,13.271,M3
13.047,13.348,M3
13.145,13.44,M3
13.389,13.618,M3
13.193,13.709,M3
13.486,14.053,M3
13.584,14.269,M3
14.268,14.006,M3
14.512,14.257,M3
13.779,14.392,M3
13.682,14.462,M3
13.145,14.29,M3
13.193,14.193,M3
13.145,14.284,M3
12.998,14.227,M3
12.9,14.149,M3
12.705,14.167,M3
12.607,14.059,M3
12.461,13.969,M3
12.949,13.943,M3
13.096,13.824,M3
13.535,13.85,M3
13.926,13.846,M3
13.975,14.017,M3
13.877,14.086,M3
13.828,14.097,M3
13.828,14.187,M3
13.682,14.238,M3
13.828,14.431,M3
14.023,14.432,M3
14.121,14.476,M3
14.023,14.464,M3
13.877,14.429,M3
13.682,14.401,M3
13.584,14.381,M3
13.486,14.372,M3
13.145,14.35,M3
13.145,14.326,M3
12.998,14.343,M3
13.047,14.326,M3
13.145,14.306,M3
13.193,14.28,M3
13.389,14.26,M3
13.73,14.26,M3
13.682,14.304,M3
13.486,14.394,M3
13.535,14.496,M3
13.584,14.535,M3
13.486,14.689,M3
14.023,14.731,M3
13.682,14.916,M3
14.072,15.324,M3
14.121,15.207,M3
14.023,15.005,M3
14.512,15.097,M3
14.756,14.808,M3
14.609,14.793,M3
14.414,14.645,M3
14.121,14.729,M3
14.023,14.868,M3
13.926,14.762,M3
13.682,14.788,M3
13.291,14.604,M3
13.047,14.328,M3
13.096,14.229,M3
12.607,14.196,M3
12.559,14.15,M3
12.607,14.376,M3
12.461,14.484,M3
12.461,14.539,M3
12.559,14.667,M3
12.607,14.81,M3
12.852,14.881,M3
12.803,14.804,M3
12.754,14.709,M3
12.852,14.572,M3
12.754,14.442,M3
12.656,14.333,M3
12.412,14.286,M3
12.412,14.293,M3
12.314,14.279,M3
12.217,14.194,M3
12.363,14.156,M3
11.631,14.139,M3
12.021,14.138,M3
12.314,14.141,M3
12.07,14.119,M3
12.314,14.136,M3
12.363,14.094,M3
12.363,14.039,M3
12.314,13.997,M3
12.559,13.987,M3
12.461,14.041,M3
12.754,14.101,M3
12.9,14.156,M3
12.754,14.16,M3
13.193,14.189,M3
13.096,14.235,M3
13.096,14.264,M3
12.949,14.297,M3
12.998,14.295,M3
12.998,14.282,M3
12.656,14.258,M3
12.607,14.247,M3
12.51,14.225,M3
12.51,14.2,M3
12.51,14.167,M3
12.461,14.138,M3
12.559,14.095,M3
12.607,14.053,M3
12.559,14.057,M3
12.51,14.015,M3
12.656,14.024,M3
12.803,14.041,M3
12.9,14.081,M3
12.9,14.152,M3
12.949,14.156,M3
13.047,14.33,M3
13.193,14.474,M3
13.682,14.685,M3
14.902,14.771,M3
13.73,14.815,M3
13.926,14.857,M3
14.121,14.683,M3
14.219,14.817,M3
14.17,14.612,M3
13.877,14.78,M3
13.633,14.905,M3
13.584,14.96,M3
13.535,14.747,M3
13.438,14.685,M3
13.438,14.782,M3
13.34,14.76,M3
12.998,14.473,M3
13.096,14.529,M3
13.291,14.562,M3
13.34,14.54,M3
13.633,14.61,M3
13.682,14.619,M3
13.926,14.716,M3
13.975,14.821,M3
14.023,14.764,M3
14.219,14.797,M3
14.17,14.786,M3
14.023,14.918,M3
13.535,14.941,M3
13.389,14.96,M3
13.193,14.936,M3
12.998,14.799,M3
13.096,14.667,M3
12.949,14.658,M3
12.998,14.656,M3
12.852,14.634,M3
12.852,14.606,M3
12.9,14.524,M3
12.803,14.506,M3
12.705,14.491,M3
12.656,14.482,M3
12.803,14.46,M3
12.949,14.48,M3
12.754,14.498,M3
12.9,14.555,M3
12.998,14.599,M3
13.145,14.639,M3
13.193,14.678,M3
13.438,14.778,M3
13.779,14.857,M3
13.877,14.919,M3
13.975,14.945,M3
14.072,14.987,M3
14.023,14.943,M3
14.268,14.916,M3
14.268,14.87,M3
14.219,14.826,M3
14.414,14.795,M3
14.365,14.749,M3
14.414,14.74,M3
14.17,14.68,M3
14.17,14.674,M3
13.926,14.67,M3
13.73,14.707,M3
13.438,14.749,M3
13.877,14.713,M3
13.877,14.694,M3
14.072,14.658,M3
13.682,14.597,M3
13.242,14.595,M3
13.34,14.526,M3
12.754,14.436,M3
12.412,14.379,M3
12.266,14.324,M3
12.607,14.392,M3
12.803,14.321,M3
12.607,14.293,M3
12.559,14.26,M3
12.559,14.262,M3
12.656,14.264,M3
13.047,14.269,M3
13.047,14.277,M3
12.9,14.277,M3
12.852,14.264,M3
12.852,14.277,M3
13.096,14.251,M3
13.047,14.235,M3
13.145,14.194,M3
13.389,14.176,M3
13.291,14.18,M3
13.535,14.218,M3
13.438,14.247,M3
13.438,14.258,M3
13.486,14.26,M3
13.682,14.269,M3
13.633,14.266,M3
13.779,14.277,M3
13.73,14.249,M3
13.584,14.24,M3
13.633,14.247,M3
